6.800	4800.100	210.300	7120.738	1042.333	69.202	89688.333	61.567	52.800	41.900	48.900	11.180	5.377	2.563	8.787	3028.397	866.133	3.800
7.000	4795.900	214.200	7154.116	1087.000	69.324	89646.667	61.367	49.800	48.833	49.900	11.277	4.540	2.807	8.447	3044.203	887.533	4.200
7.300	4875.000	224.400	7228.234	1241.000	69.264	89587.333	61.433	51.533	46.667	49.433	11.280	3.893	3.410	8.280	3242.177	924.133	3.100
7.400	4903.000	235.100	7297.935	1152.667	70.491	89806.667	61.533	53.967	53.200	49.400	11.390	3.680	3.697	8.277	3358.173	949.533	3.600
7.700	4951.800	237.300	7369.500	1183.667	70.988	89973.667	61.533	52.333	53.367	51.333	11.427	3.083	3.534	7.980	3307.597	975.000	3.900
7.300	5009.400	248.600	7450.687	1228.333	71.671	90378.667	61.367	52.700	45.667	50.467	11.503	3.070	3.673	8.023	3277.517	1014.800	3.700
7.300	5027.300	252.600	7459.718	1167.667	72.283	90966.000	61.433	54.833	52.433	52.233	11.567	2.960	3.320	7.733	3371.983	1034.133	4.300
7.100	5071.900	257.900	7497.514	1266.000	72.506	91506.667	61.667	50.333	51.867	51.567	11.657	2.967	3.023	7.407	3490.353	1062.867	4.400
6.900	5127.300	269.300	7535.996	1299.000	72.886	92102.667	61.833	50.567	50.900	51.367	11.703	3.003	2.614	6.893	3581.947	1094.300	4.600
6.800	5172.900	284.100	7637.406	1433.667	73.948	92840.667	61.900	54.267	52.233	51.033	11.850	3.060	2.547	6.843	3706.210	1122.267	3.700
6.600	5230.300	293.100	7715.058	1391.000	74.886	93599.667	62.200	56.467	61.600	55.600	11.943	3.243	2.824	7.160	3815.447	1136.067	3.800
6.400	5268.000	304.700	7815.682	1466.667	76.232	94562.000	62.367	58.133	67.000	59.233	11.987	3.987	3.096	7.947	3688.340	1143.167	4.100
6.100	5305.700	304.800	7859.465	1454.333	77.197	95502.333	62.533	58.500	75.700	60.733	12.040	4.477	2.856	8.173	3840.370	1151.000	4.500
5.800	5358.700	304.800	7951.647	1472.000	78.732	96367.000	63.000	58.233	85.233	64.800	12.163	5.280	2.557	8.570	3827.263	1150.600	4.100
5.600	5367.200	301.700	7973.735	1324.000	79.752	97181.000	63.067	54.867	82.200	60.100	12.237	5.737	1.746	8.280	4004.200	1148.500	4.100
5.800	5411.700	293.400	7987.970	1287.333	79.935	97605.000	62.833	48.033	69.900	53.800	12.277	5.597	1.023	7.660	4447.503	1146.300	4.000
5.700	5458.800	303.800	8053.056	1415.333	80.677	98095.333	62.833	48.633	51.967	50.133	12.373	5.367	0.956	7.433	4702.703	1144.300	3.900
5.500	5496.100	312.400	8111.958	1417.333	81.330	98606.000	62.800	46.267	43.767	47.067	12.480	5.260	0.633	6.987	4982.363	1132.933	3.500
5.600	5544.600	321.800	8169.191	1460.667	82.028	99076.000	62.867	46.100	39.667	48.967	12.560	4.930	0.980	7.050	5489.353	1121.500	3.900
5.600	5604.900	336.900	8303.094	1495.667	83.561	99830.000	63.067	50.667	46.533	50.700	12.707	5.020	1.700	7.610	5622.297	1118.833	4.500
5.500	5640.700	339.700	8372.697	1501.333	84.617	100543.667	63.333	50.800	46.933	50.900	12.803	5.097	1.683	7.590	5675.763	1103.367	4.200
5.200	5687.600	337.900	8470.572	1417.000	85.787	101227.667	63.433	52.900	48.000	51.367	12.917	4.977	1.366	7.230	6333.117	1083.767	4.000
5.300	5749.100	340.800	8536.051	1432.667	87.457	101936.000	63.467	53.567	53.600	51.633	13.010	5.060	1.503	7.427	6758.103	1077.367	3.800
5.100	5775.800	346.800	8665.831	1476.000	88.799	102768.667	63.733	54.900	49.233	54.333	13.050	5.047	1.650	7.573	7337.607	1064.500	3.600
4.900	5870.700	351.300	8773.720	1457.667	90.873	103423.667	63.900	55.967	52.367	54.900	13.120	5.047	1.196	7.170	7930.097	1069.400	3.400
4.700	5931.400	357.500	8838.414	1532.000	93.222	104302.667	64.000	55.533	52.633	54.667	13.350	5.090	0.817	6.877	7724.487	1069.400	3.300
4.600	5996.800	365.900	8936.191	1558.667	94.170	105019.333	64.000	53.200	45.567	52.933	13.390	5.053	0.534	6.667	8417.343	1076.600	2.800
4.300	6092.100	378.600	8995.289	1572.333	94.890	105719.333	64.067	50.667	40.300	51.600	13.413	4.977	0.620	6.637	8971.780	1077.167	3.000
4.500	6165.700	392.800	9098.858	1631.333	95.577	106319.333	64.033	49.067	36.733	50.433	13.413	4.823	0.380	6.490	8088.327	1076.667	2.800
4.500	6248.800	406.000	9237.081	1722.333	96.804	106995.000	64.200	47.900	33.700	49.567	13.573	4.253	0.417	6.333	8963.360	1092.100	2.700
4.300	6311.300	413.500	9315.518	1709.333	97.822	107656.667	64.267	51.567	37.133	51.367	13.637	4.407	0.576	6.420	9483.857	1097.533	3.000
4.300	6409.700	421.700	9392.581	1574.333	98.731	108356.667	64.233	54.133	50.933	51.400	13.783	4.453	1.087	6.933	10773.193	1101.400	3.100
4.300	6476.700	427.800	9502.237	1650.667	99.694	108964.667	64.200	55.133	60.633	53.733	13.920	4.650	1.233	7.327	10607.127	1098.000	3.100
4.100	6556.800	436.500	9671.089	1654.667	101.631	109740.333	64.367	57.700	68.100	56.567	14.053	5.043	1.097	7.487	11034.930	1112.200	3.500
4.000	6661.300	448.500	9695.631	1659.000	102.848	110384.667	64.600	55.800	74.233	54.567	14.153	5.520	0.960	7.713	10663.587	1113.167	3.600
3.800	6703.300	448.800	9847.892	1586.667	104.110	110849.333	64.533	53.100	66.600	55.100	14.233	5.713	0.464	7.767	10568.043	1107.500	3.500
4.000	6768.000	443.100	9836.603	1503.667	104.036	111231.667	64.200	50.700	59.967	52.333	14.343	6.017	-0.124	7.607	10796.000	1100.767	3.600
3.900	6825.000	447.200	9887.749	1544.000	103.701	111547.000	64.300	47.033	58.533	51.367	14.547	6.017	-0.450	7.403	10724.540	1092.833	3.800
4.200	6853.100	455.600	9875.576	1605.000	102.247	111604.333	64.333	42.500	56.700	49.233	14.547	4.817	0.233	7.077	10420.473	1102.967	3.400
4.400	6870.300	467.600	9905.911	1630.000	100.888	111094.333	63.833	42.400	45.300	46.567	14.670	3.660	1.610	7.223	10716.437	1120.267	3.900
4.600	6900.500	477.600	9871.060	1599.667	99.377	110519.000	63.467	45.333	37.167	47.000	14.833	3.170	1.810	7.107	9773.373	1164.367	3.100
5.300	7017.600	476.300	9910.034	1570.000	98.048	109620.333	63.033	43.400	32.833	49.300	15.000	1.907	2.863	6.923	9649.423	1173.233	1.500
5.700	7042.200	487.200	9977.280	1723.000	98.610	109085.667	62.833	50.200	45.767	51.500	15.113	1.723	3.354	6.623	10143.357	1191.467	2.600
5.900	7083.500	501.000	10031.568	1691.000	100.126	108843.333	62.767	53.033	62.933	53.767	15.200	1.717	3.383	6.713	9704.910	1189.033	3.100
5.800	7123.200	505.400	10090.666	1697.333	100.697	108687.333	62.800	50.333	64.100	55.033	15.313	1.643	2.617	6.350	8330.673	1193.333	2.800
5.700	7148.200	522.100	10095.771	1729.667	100.567	108708.333	62.533	49.700	56.967	52.800	15.540	1.333	2.674	6.280	8544.917	1211.233	2.700
5.800	7184.900	539.300	10126.007	1736.000	101.230	108470.000	62.467	48.800	64.333	52.733	15.617	1.157	2.763	6.003	7979.007	1234.767	3.200
6.000	7249.300	553.200	10212.691	1753.667	100.483	108253.000	62.333	48.033	57.167	50.100	15.650	1.040	2.580	5.310	8771.930	1265.533	2.600
6.200	7352.900	585.400	10398.723	1889.667	101.168	108306.000	62.067	52.200	54.000	52.633	15.770	0.930	3.303	5.697	9308.227	1292.933	2.800
6.000	7394.300	611.600	10466.951	2035.667	102.098	108635.000	62.200	57.900	62.833	56.767	15.923	0.917	3.370	5.657	10012.500	1300.700	3.000
5.700	7475.100	632.200	10543.621	1918.333	102.756	109002.667	62.267	60.433	81.000	63.700	15.980	0.917	3.103	5.457	10476.563	1319.267	3.100
5.600	7520.500	671.100	10634.232	1937.333	103.263	109675.000	62.333	60.833	85.000	67.367	16.057	1.077	3.523	5.927	10283.167	1335.500	4.000
5.500	7585.500	692.000	10728.671	1977.000	103.777	110000.667	62.400	58.600	78.167	62.367	16.183	1.487	2.816	5.643	10131.300	1351.700	3.300
5.500	7664.300	706.600	10796.408	1965.333	105.261	110527.333	62.400	56.567	74.833	57.100	16.347	2.007	2.166	5.487	10412.833	1371.133	3.400
5.200	7697.500	729.700	10875.827	2071.667	106.654	110935.000	62.400	55.433	69.167	53.967	16.427	2.537	1.760	5.320	10586.643	1370.567	3.600
5.100	7766.400	759.300	10946.117	2051.333	107.147	111596.000	62.700	52.033	59.833	51.867	16.493	2.863	1.297	5.147	10311.653	1367.500	3.900
5.000	7838.100	787.100	11049.980	2100.000	107.034	112249.000	62.833	54.033	63.000	53.567	16.577	3.360	0.853	5.093	10563.737	1373.533	4.300
5.000	7864.900	802.500	11086.107	2068.667	108.005	112778.333	62.767	56.200	73.667	57.000	16.723	3.827	0.663	5.380	10654.480	1375.367	4.600
4.700	7947.400	808.100	11217.261	2120.333	108.853	113551.333	62.967	54.900	64.667	54.033	16.710	4.393	0.177	5.390	10989.197	1381.433	3.700
4.700	8002.100	779.600	11291.674	1855.000	109.547	113968.333	63.067	53.967	75.000	56.467	16.747	4.703	0.367	5.893	11228.557	1380.567	4.500
4.700	8046.300	736.200	11314.057	1702.333	110.069	114277.667	63.067	52.600	70.833	54.400	16.797	4.907	-0.010	5.680	11415.300	1366.667	4.000
4.400	8119.900	704.000	11356.368	1570.000	109.816	114695.667	63.333	51.067	49.333	52.300	16.983	4.903	-0.273	5.387	12255.270	1368.767	3.500
4.600	8197.200	677.000	11357.840	1453.333	110.234	115136.333	63.267	50.800	59.167	52.067	17.067	4.983	-0.303	5.363	12414.890	1369.233	3.600
4.500	8237.300	654.400	11491.351	1460.333	111.092	115349.333	63.000	52.733	70.667	50.000	17.233	4.737	0.110	5.577	13366.390	1374.333	4.200
4.700	8278.500	618.100	11625.746	1297.667	112.078	115381.000	62.867	51.000	62.333	50.800	17.307	4.303	0.427	5.753	13488.453	1367.067	4.100
4.800	8298.200	571.300	11620.739	1151.333	112.169	115670.333	62.800	49.900	66.167	51.967	17.423	3.390	0.870	5.530	13522.183	1367.633	4.100
4.900	8316.100	528.100	11645.968	1053.000	112.285	115525.667	62.767	49.533	78.333	52.667	17.560	2.043	1.620	5.457	12393.213	1370.800	4.200
5.400	8341.300	505.000	11727.351	1025.000	111.315	115022.000	62.533	49.133	87.667	53.833	17.657	1.627	2.260	5.600	12269.487	1377.033	6.400
6.100	8260.600	479.400	11712.429	875.667	108.756	114461.667	62.100	47.400	73.000	52.133	17.757	1.493	2.370	5.653	11257.410	1414.833	NaN
6.900	8186.900	438.700	11599.436	656.000	105.482	113223.333	61.367	36.067	26.833	47.867	17.937	0.297	2.956	5.817	8980.787	1531.733	NaN
